symbol	ensembl	entrez
CTAGE3P	ENSG00000232872	NA
FABP5P2	ENSG00000236044	NA
	ENSG00000261138	NA
	ENSG00000217576	101930578
	ENSG00000239823	NA
	ENSG00000265031	NA
	ENSG00000266804	NA
	ENSG00000261387	NA
MIR3064	ENSG00000265387	100616387
CXADR	ENSG00000154639	1525
MIR5047	ENSG00000265492	100616408
	ENSG00000263516	NA
MRPS31P5	ENSG00000243406	100887750
RNMT	ENSG00000101654	8731
QSOX2	ENSG00000261074	169714
PIAS2	ENSG00000078043	9063
TPTE2P2	ENSG00000272281	101930578
TPTE2P2	ENSG00000272281	644623
GALK2	ENSG00000156958	2585
	ENSG00000260220	399693
	ENSG00000266342	100188917
BTG3	ENSG00000154640	10950
EIF4A1P1	ENSG00000233300	NA
SUMO2P15	ENSG00000271236	NA
RPL10P1	ENSG00000217026	NA
NCSTNP1	ENSG00000219592	NA
	ENSG00000234052	NA
	ENSG00000261183	NA
C15orf62	ENSG00000188277	643338
EPPIN-WFDC6	ENSG00000249139	100526773
LINC00113	ENSG00000225298	54088
	ENSG00000264256	NA
DOCK3	ENSG00000260587	1795
	ENSG00000251161	NA
	ENSG00000234083	NA
ISCA1P4	ENSG00000259405	NA
LINC00314	ENSG00000178457	246705
	ENSG00000259617	NA
	ENSG00000259463	NA
	ENSG00000232079	284825
	ENSG00000259521	NA
MANF	ENSG00000259880	7873
CYCSP2	ENSG00000259547	NA
WFDC8	ENSG00000158901	90199
TPM1	ENSG00000140416	7168
FAM92A1P1	ENSG00000157021	NA
RN7SL497P	ENSG00000240847	NA
RBM15B	ENSG00000259956	29890
WFDC9	ENSG00000180205	259240
C21orf91	ENSG00000154642	54149
OIP5-AS1	ENSG00000247556	729082
MROH1	ENSG00000260383	727957
MROH1	ENSG00000260383	377711
	ENSG00000243355	NA
	ENSG00000263765	NA
	ENSG00000263450	NA
	ENSG00000267642	NA
	ENSG00000199204	NA
	ENSG00000267746	NA
	ENSG00000267585	NA
	ENSG00000268873	NA
	ENSG00000221409	NA
	ENSG00000268573	NA
ZNF271	ENSG00000257267	10778
	ENSG00000239683	NA
	ENSG00000267583	NA
	ENSG00000266965	NA
	ENSG00000267397	NA
CRTC3	ENSG00000140577	64784
NRBF2P1	ENSG00000267797	NA
MIR187	ENSG00000207797	406963
BOP1	ENSG00000261236	102465906
BOP1	ENSG00000261236	23246
MIR3929	ENSG00000265641	100500864
ZFYVE19	ENSG00000166140	84936
	ENSG00000267627	NA
	ENSG00000260552	101927809
	ENSG00000267404	NA
	ENSG00000267456	NA
CSTF1	ENSG00000101138	1477
	ENSG00000252078	NA
	ENSG00000267039	NA
	ENSG00000267651	NA
CHODL	ENSG00000154645	140578
VPRBP	ENSG00000260623	9730
	ENSG00000267707	NA
	ENSG00000267202	NA
MIR4318	ENSG00000266530	100422857
	ENSG00000243516	NA
	ENSG00000268566	NA
RN7SKP182	ENSG00000222704	NA
RNU6-706P	ENSG00000253038	NA
	ENSG00000271564	NA
	ENSG00000260428	100129885
	ENSG00000260428	642658
LINC00669	ENSG00000267374	647946
RNY4P24	ENSG00000199605	NA
LINC00345	ENSG00000235660	NA
WFDC10A	ENSG00000180305	140832
RPL7AP66	ENSG00000175886	NA
	ENSG00000244471	NA
	ENSG00000259396	NA
MIR5583-1	ENSG00000266148	100847025
MIR5583-1	ENSG00000266148	100846997
RNU6-1169P	ENSG00000200407	NA
CYFIP1	ENSG00000068793	23191
TCEB1P2	ENSG00000259838	NA
RNU6-1242P	ENSG00000212354	NA
	ENSG00000267413	NA
WFDC11	ENSG00000180083	259239
TPTE2P3	ENSG00000198384	220115
	ENSG00000260926	NA
	ENSG00000261715	101927900
MIR626	ENSG00000207766	693211
RPL17P45	ENSG00000267664	NA
	ENSG00000270702	NA
RNU7-145P	ENSG00000238333	NA
	ENSG00000260814	NA
	ENSG00000250379	NA
WFDC10B	ENSG00000182931	280664
	ENSG00000265557	NA
	ENSG00000267313	641516
TMPRSS15	ENSG00000154646	5651
RNA5SP393	ENSG00000200293	NA
MIR4310	ENSG00000264850	100423013
	ENSG00000259792	NA
	ENSG00000174171	NA
WFDC13	ENSG00000168634	164237
MIR1827	ENSG00000221476	100302217
	ENSG00000199633	NA
	ENSG00000267652	NA
	ENSG00000272003	NA
	ENSG00000225253	NA
	ENSG00000260988	NA
	ENSG00000259883	NA
SPINT4	ENSG00000149651	391253
	ENSG00000267088	NA
	ENSG00000246740	101928388
	ENSG00000259708	NA
	ENSG00000257797	NA
	ENSG00000272418	NA
	ENSG00000259562	NA
HSF1	ENSG00000261132	3297
	ENSG00000259322	NA
	ENSG00000259413	NA
	ENSG00000259474	NA
	ENSG00000261762	NA
LINC00907	ENSG00000267586	284260
	ENSG00000259555	NA
RAD54L2	ENSG00000261443	23132
IDH3B	ENSG00000101365	3420
MRPS31P4	ENSG00000250299	NA
	ENSG00000261303	NA
KATNAL2	ENSG00000167216	83473
WFDC3	ENSG00000124116	140686
MIR759	ENSG00000211579	100313778
PPIAP26	ENSG00000150276	NA
LINC01065	ENSG00000237092	NA
PCDH8P1	ENSG00000225510	NA
CASS4	ENSG00000087589	57091
RN7SL618P	ENSG00000241613	NA
	ENSG00000220990	NA
RPL18P11	ENSG00000213307	NA
LINC00558	ENSG00000261517	100861552
	ENSG00000238166	646938
LINC00458	ENSG00000234787	100507428
RPL21P116	ENSG00000243711	NA
	ENSG00000236532	NA
	ENSG00000271652	NA
RNU6-415P	ENSG00000252061	NA
MIR627	ENSG00000207712	693212
	ENSG00000177699	NA
RPL13AP25	ENSG00000136149	NA
	ENSG00000261002	NA
NCAM2	ENSG00000154654	4685
	ENSG00000239022	NA
	ENSG00000266699	NA
	ENSG00000232855	NA
	ENSG00000260571	NA
MIR5007	ENSG00000264387	100846996
HNF4GP1	ENSG00000228611	NA
SPATA2P1	ENSG00000228319	NA
LINC00161	ENSG00000226935	118421
	ENSG00000238455	NA
	ENSG00000259234	729911
RN7SKP6	ENSG00000201665	NA
PRR20FP	ENSG00000271140	NA
RNU6-872P	ENSG00000251894	NA
MTCO2P3	ENSG00000230009	NA
HSPD1P7	ENSG00000215005	NA
PPP1R14D	ENSG00000166143	54866
SLC25A5P4	ENSG00000234421	NA
THUMPD1P1	ENSG00000215317	NA
RPL23P2	ENSG00000176054	NA
MIR184	ENSG00000207695	406960
	ENSG00000258461	NA
	ENSG00000273254	NA
HNRNPCP3	ENSG00000259419	NA
RPL31P53	ENSG00000225352	NA
	ENSG00000231125	NA
RNA5SP30	ENSG00000202422	NA
	ENSG00000266543	NA
LINC00374	ENSG00000232954	NA
RPL12P9	ENSG00000232687	NA
	ENSG00000261712	NA
	ENSG00000201984	NA
RNY4P29	ENSG00000222733	NA
	ENSG00000212479	NA
CTAGE16P	ENSG00000214335	NA
	ENSG00000259493	NA
	ENSG00000224649	NA
DGAT1	ENSG00000261698	8694
DNAJA1P1	ENSG00000223717	NA
	ENSG00000259208	NA
HMGN2P39	ENSG00000214281	NA
FAM227B	ENSG00000166262	196951
POLR3KP1	ENSG00000232647	NA
LINC00189	ENSG00000215533	193629
	ENSG00000260674	NA
RPP40P2	ENSG00000271190	NA
RNU7-88P	ENSG00000239003	NA
	ENSG00000213527	NA
DIAPH3-AS1	ENSG00000227528	100874195
RN7SL375P	ENSG00000265745	NA
DIAPH3-AS2	ENSG00000223815	100874196
MC5R	ENSG00000176136	4161
	ENSG00000226332	NA
RNY4P28	ENSG00000202151	NA
LINC00434	ENSG00000227336	NA
MIR4758	ENSG00000265329	100616340
TARDBPP2	ENSG00000238213	NA
	ENSG00000212054	NA
	ENSG00000228812	101928158
RNA5SP31	ENSG00000223076	NA
EIF4A1P6	ENSG00000236608	NA
SERPINH1P1	ENSG00000229207	NA
LINC00378	ENSG00000225249	101926930
MC2R	ENSG00000185231	4158
	ENSG00000207032	NA
	ENSG00000233017	NA
RN7SKP24	ENSG00000251697	NA
RNY3P5	ENSG00000206854	NA
	ENSG00000272050	NA
	ENSG00000230729	NA
LACTB	ENSG00000103642	114294
RNY4P31	ENSG00000253018	NA
	ENSG00000260542	NA
	ENSG00000227510	NA
	ENSG00000232983	NA
MIR3169	ENSG00000266663	100422973
GAPDHP14	ENSG00000236056	NA
	ENSG00000212007	NA
RAC1P8	ENSG00000234033	NA
C20orf166-AS1	ENSG00000174403	253868
CNTFR-AS1	ENSG00000237159	415056
BACH1-IT1	ENSG00000248476	571
	ENSG00000270856	NA
LINC00358	ENSG00000229578	100874143
BLM	ENSG00000197299	641
	ENSG00000273017	NA
MIR1-1	ENSG00000199017	406904
LINC01075	ENSG00000230142	NA
	ENSG00000261215	NA
MIR133A2	ENSG00000207764	406923
	ENSG00000230074	NA
RPL7P3	ENSG00000226094	NA
LINC01074	ENSG00000227611	NA
RNA5SP454	ENSG00000253040	NA
RNU6-443P	ENSG00000202250	NA
LINC00459	ENSG00000229307	NA
	ENSG00000264490	NA
	ENSG00000267716	NA
MRPL39	ENSG00000154719	54148
FAM205B	ENSG00000257198	389715
RPL32P28	ENSG00000232105	NA
RNA5SP455	ENSG00000202060	NA
	ENSG00000232121	NA
KRT8P5	ENSG00000267573	NA
	ENSG00000229882	100505735
SCRT1	ENSG00000261678	83482
SQSTM1P1	ENSG00000271465	NA
	ENSG00000267337	101927921
LINC00448	ENSG00000228669	NA
	ENSG00000232803	100127888
	ENSG00000267414	101927943
LINC00376	ENSG00000227564	NA
FAM205CP	ENSG00000187791	NA
MIR4319	ENSG00000265957	100422829
ZNF519	ENSG00000175322	162655
LINC00395	ENSG00000231061	100874157
	ENSG00000267101	NA
LINC00686	ENSG00000237687	NA
OR7E156P	ENSG00000215430	NA
	ENSG00000223669	NA
	ENSG00000237378	NA
CTSZ	ENSG00000101160	1522
LINC00659	ENSG00000228705	100652730
	ENSG00000267097	NA
GLULP4	ENSG00000178723	NA
RNU6-81P	ENSG00000202478	100873780
OGFR-AS1	ENSG00000229873	101409261
	ENSG00000261587	340393
RTFDC1	ENSG00000022277	51507
PPP1R2P10	ENSG00000213232	NA
YWHAZP6	ENSG00000215199	NA
DPH3P1	ENSG00000233838	NA
SYF2P2	ENSG00000233148	NA
RN7SL338P	ENSG00000241568	NA
	ENSG00000219926	NA
	ENSG00000266988	NA
ARF4P2	ENSG00000236527	NA
	ENSG00000234181	NA
BACH1-AS1	ENSG00000232118	NA
	ENSG00000215198	101930338
OR7E104P	ENSG00000215432	NA
BACH1-IT2	ENSG00000228817	NA
	ENSG00000267354	NA
	ENSG00000272259	63930
	ENSG00000272299	NA
	ENSG00000259229	NA
	ENSG00000266968	NA
	ENSG00000239171	NA
NFYAP1	ENSG00000237849	NA
BACH1-IT3	ENSG00000234293	NA
RNU6-667P	ENSG00000252995	NA
	ENSG00000267193	NA
SPINT1	ENSG00000166145	6692
LINC00355	ENSG00000227674	NA
	ENSG00000273464	NA
	ENSG00000259548	NA
LINC00029	ENSG00000125514	NA
	ENSG00000261229	10588
	ENSG00000267558	NA
LGMNP1	ENSG00000214269	NA
RN7SKP26	ENSG00000222179	NA
GRIK1-AS1	ENSG00000174680	642976
	ENSG00000259770	NA
LINC01056	ENSG00000237119	100144597
	ENSG00000267293	NA
	ENSG00000252034	NA
	ENSG00000271364	NA
STARP1	ENSG00000214266	NA
RNU6-1278P	ENSG00000251939	NA
HAR1B	ENSG00000231133	768097
	ENSG00000240983	NA
	ENSG00000180725	NA
ATP8B5P	ENSG00000179766	158381
	ENSG00000259981	NA
	ENSG00000251881	NA
	ENSG00000270112	NA
LINC00307	ENSG00000227342	266919
HNRNPA3P5	ENSG00000236565	NA
HAR1A	ENSG00000225978	768096
	ENSG00000259967	NA
	ENSG00000221685	NA
RPL8P2	ENSG00000225267	NA
	ENSG00000267167	NA
	ENSG00000259417	100996492
LINC01052	ENSG00000234767	NA
	ENSG00000260416	NA
	ENSG00000267587	NA
MIR548X2	ENSG00000263581	100616302
	ENSG00000231977	NA
MIR4704	ENSG00000263561	100616205
	ENSG00000266957	NA
MIR124-3	ENSG00000207598	406909
TRIM60P19	ENSG00000235737	NA
	ENSG00000267724	NA
EBF4	ENSG00000088881	57593
MIR3196	ENSG00000266463	100423014
LINC00927	ENSG00000259361	283688
PCDH9-AS1	ENSG00000234527	NA
MIR4326	ENSG00000266104	100422945
RNU7-87P	ENSG00000238500	NA
RNU6-994P	ENSG00000222439	NA
PCDH9-AS2	ENSG00000228842	100874064
	ENSG00000203900	100130587
ZFAND6P1	ENSG00000244213	NA
PCDH9-AS3	ENSG00000225263	100874086
RPL36AP33	ENSG00000235619	NA
PCDH9-AS4	ENSG00000233840	100874087
	ENSG00000227852	NA
	ENSG00000226390	NA
RPSAP53	ENSG00000214263	NA
MIR4667	ENSG00000263892	100616214
RNU6-188P	ENSG00000201077	NA
	ENSG00000230226	NA
	ENSG00000231393	NA
LINC00364	ENSG00000230040	NA
	ENSG00000261684	NA
TUBB1	ENSG00000101162	81027
	ENSG00000227933	101926948
BCRP9	ENSG00000271287	NA
	ENSG00000232442	100505771
	ENSG00000261822	NA
RMRP	ENSG00000269900	6023
NPM1P22	ENSG00000227969	NA
FGF7	ENSG00000140285	2252
OR7E111P	ENSG00000231667	NA
	ENSG00000260490	NA
RN7SL22P	ENSG00000243136	NA
	ENSG00000229299	NA
	ENSG00000228843	NA
OR7E33P	ENSG00000226537	NA
EIF4EBP2P2	ENSG00000260282	NA
POTEC	ENSG00000183206	388468
	ENSG00000258010	100133746
	ENSG00000231208	NA
	ENSG00000227388	NA
ELL2P3	ENSG00000234765	NA
RNU1-134P	ENSG00000199805	NA
	ENSG00000239025	NA
MIR941-2	ENSG00000216141	100126339
MIR941-2	ENSG00000216141	100126330
MIR941-2	ENSG00000216141	100126329
	ENSG00000263448	NA
	ENSG00000246283	NA
	ENSG00000259175	101929586
HNRNPA1P18	ENSG00000229910	NA
MIR941-3	ENSG00000216195	100126352
OR13E1P	ENSG00000236083	NA
DNTTIP1	ENSG00000101457	116092
MIR941-1	ENSG00000215946	100126329
KRT8P50	ENSG00000260799	NA
NDUFA5P4	ENSG00000233659	NA
TCEB3CL2	ENSG00000266996	100506888
RPL37P21	ENSG00000236433	NA
MIR1914	ENSG00000272045	100302137
FDPSP4	ENSG00000254793	NA
JAM2	ENSG00000154721	58494
LINC00961	ENSG00000235387	158376
MIR647	ENSG00000207554	693232
RPS3AP52	ENSG00000230405	NA
RPS3AP47	ENSG00000205871	NA
	ENSG00000211588	NA
	ENSG00000231518	NA
SDAD1P2	ENSG00000230750	NA
RPL12P34	ENSG00000229824	NA
SPCS2P1	ENSG00000260928	NA
SLC52A2	ENSG00000261042	79581
LINC00176	ENSG00000196421	284739
PGAM1P2	ENSG00000225639	NA
	ENSG00000267800	NA
ATP5E	ENSG00000124172	514
TCEB3CL	ENSG00000234298	728929
RN7SL761P	ENSG00000243671	NA
	ENSG00000235036	NA
	ENSG00000261687	NA
RNU6-1131P	ENSG00000201825	NA
ZDHHC20P4	ENSG00000232380	NA
	ENSG00000270408	NA
	ENSG00000202211	NA
YBX1P10	ENSG00000213866	NA
	ENSG00000267761	NA
SNRPFP3	ENSG00000225501	NA
ATP5HP1	ENSG00000261679	NA
RPS27L	ENSG00000185088	51065
	ENSG00000237371	NA
LINC00383	ENSG00000237534	NA
	ENSG00000270792	NA
	ENSG00000260406	NA
OR13C6P	ENSG00000179443	NA
CICP4	ENSG00000232852	NA
LINC00401	ENSG00000235221	NA
RN7SL487P	ENSG00000243871	NA
MIR4527	ENSG00000266582	100616264
TCEB3C	ENSG00000183791	101930171
TCEB3C	ENSG00000183791	101930165
TCEB3C	ENSG00000183791	101929858
TCEB3C	ENSG00000183791	101060464
TCEB3C	ENSG00000183791	101060457
TCEB3C	ENSG00000183791	162699
RNU6-554P	ENSG00000222398	NA
SRSF1P1	ENSG00000224640	NA
	ENSG00000238535	NA
	ENSG00000261307	NA
	ENSG00000273463	NA
	ENSG00000224961	101929395
RNU6-610P	ENSG00000206991	NA
LINC00266-1	ENSG00000149656	140849
OR2S1P	ENSG00000228307	NA
PDIA3P2	ENSG00000224677	NA
RNY3P10	ENSG00000207495	NA
TPMTP1	ENSG00000267156	NA
	ENSG00000234900	NA
	ENSG00000270919	NA
PSMC1P13	ENSG00000232314	NA
	ENSG00000267187	NA
OR2AM1P	ENSG00000236110	NA
	ENSG00000232900	101929413
MIR5572	ENSG00000266542	100847042
RNU6-380P	ENSG00000222139	NA
	ENSG00000267541	NA
RNU4-53P	ENSG00000222760	NA
	ENSG00000271983	NA
ATXN8OS	ENSG00000230223	6315
FAT1P1	ENSG00000217809	NA
	ENSG00000269365	NA
HMGB3P24	ENSG00000215283	NA
MIR549	ENSG00000208003	693132
TCEB3B	ENSG00000206181	51224
	ENSG00000270777	NA
RNU6-708P	ENSG00000206944	NA
RNU6-54P	ENSG00000202433	NA
KRTAP13-6P	ENSG00000250973	NA
MIR4475	ENSG00000266255	100616289
RNU7-191P	ENSG00000253033	NA
SOGA2P1	ENSG00000226554	NA
	ENSG00000259546	NA
MIR4327	ENSG00000265007	100422891
FOXD4	ENSG00000170122	2298
	ENSG00000258885	NA
RNA5SP456	ENSG00000200872	NA
	ENSG00000230990	NA
LINC00348	ENSG00000226846	100885781
	ENSG00000266984	NA
KRTAP13-5P	ENSG00000233640	NA
MIR4540	ENSG00000264922	100616278
	ENSG00000260619	NA
MIR4743	ENSG00000266276	100616366
MIR4476	ENSG00000265368	100616456
RABEPKP1	ENSG00000225801	NA
KRTAP19-9P	ENSG00000237841	NA
	ENSG00000249839	NA
MIR4514	ENSG00000265855	100616181
RPS11P1	ENSG00000235544	NA
	ENSG00000250850	NA
	ENSG00000267762	NA
H3F3BP1	ENSG00000236534	NA
KRTAP19-10P	ENSG00000235312	NA
ANP32BP3	ENSG00000259461	NA
	ENSG00000125385	NA
	ENSG00000271397	NA
	ENSG00000218125	NA
RPL21P109	ENSG00000237816	NA
	ENSG00000271725	NA
KRTAP19-11P	ENSG00000236612	NA
PGAM3P	ENSG00000237256	NA
	ENSG00000232920	NA
	ENSG00000256818	NA
	ENSG00000260100	NA
RPL35AP31	ENSG00000233460	NA
	ENSG00000261411	NA
	ENSG00000259343	101929655
LINC00687	ENSG00000228422	728450
KRTAP21-4P	ENSG00000236400	NA
RPS10P21	ENSG00000232881	NA
	ENSG00000238257	NA
	ENSG00000256874	NA
KRTAP8-2P	ENSG00000233036	NA
RNA5SP32	ENSG00000200037	NA
RN7SKP111	ENSG00000222281	NA
	ENSG00000233137	100506710
KRTAP8-3P	ENSG00000227840	NA
	ENSG00000212377	NA
	ENSG00000271298	NA
RAB8B	ENSG00000166128	51762
RPL18AP17	ENSG00000227952	NA
KRTAP7-1	ENSG00000184586	NA
	ENSG00000236526	NA
	ENSG00000251715	NA
	ENSG00000256386	NA
	ENSG00000235292	NA
	ENSG00000199282	NA
	ENSG00000230437	NA
RPL21P110	ENSG00000226617	NA
UBE3AP2	ENSG00000228941	NA
HSPE1P22	ENSG00000237306	NA
PA2G4P2	ENSG00000235698	NA
RNU6-80P	ENSG00000206922	NA
UBE2C	ENSG00000175063	11065
	ENSG00000232179	NA
	ENSG00000233048	101929486
	ENSG00000233242	NA
	ENSG00000220981	NA
	ENSG00000237325	NA
	ENSG00000228069	NA
RNU6-79P	ENSG00000199381	100873779
	ENSG00000200502	NA
	ENSG00000237594	150051
PSMD10P3	ENSG00000232041	NA
	ENSG00000269931	NA
	ENSG00000228292	NA
FBXW11P1	ENSG00000230870	NA
	ENSG00000216070	NA
GCNT7	ENSG00000124091	140687
	ENSG00000234265	100505515
FABP5P1	ENSG00000236972	NA
SLMO2	ENSG00000101166	51012
	ENSG00000206784	NA
	ENSG00000238288	NA
FBXL6	ENSG00000261539	26233
	ENSG00000224648	NA
	ENSG00000271426	NA
RNU6-66P	ENSG00000200267	100873770
CHCHD4P3	ENSG00000236156	NA
	ENSG00000265959	NA
ISM1-AS1	ENSG00000226263	100505536
RN7SL463P	ENSG00000264255	NA
RNU4-10P	ENSG00000201253	NA
STRCP1	ENSG00000166763	NA
HDHD2	ENSG00000167220	84064
RNY1P8	ENSG00000206697	NA
	ENSG00000225956	NA
	ENSG00000187988	NA
MARK2P12	ENSG00000229708	NA
GAPDHP2	ENSG00000236811	NA
	ENSG00000221328	NA
LINC00393	ENSG00000224853	NA
	ENSG00000230188	NA
RNU6-278P	ENSG00000212247	NA
ATP5J	ENSG00000154723	522
RPS3P1	ENSG00000230935	NA
LINC00392	ENSG00000228295	NA
	ENSG00000234160	NA
AIMP1P1	ENSG00000234187	NA
LINC00402	ENSG00000235532	NA
RN7SL864P	ENSG00000239923	NA
RAB1C	ENSG00000233111	NA
RNY1P5	ENSG00000206617	NA
RNU6-228P	ENSG00000199570	NA
ZBTB26	ENSG00000171448	57684
	ENSG00000227563	NA
RPL21P108	ENSG00000232701	NA
RN7SKP171	ENSG00000201287	NA
	ENSG00000259372	NA
FAM209A	ENSG00000124103	388799
FAM209A	ENSG00000124103	200232
MACROD2-IT1	ENSG00000227927	140848
	ENSG00000232454	NA
LINC00381	ENSG00000226240	100874151
DTWD1	ENSG00000104047	56986
	ENSG00000259543	NA
	ENSG00000240791	NA
PAICSP1	ENSG00000226055	NA
RPS10P2	ENSG00000213950	NA
	ENSG00000259594	NA
CPXM1	ENSG00000088882	56265
	ENSG00000213839	NA
MACROD2-AS1	ENSG00000235914	100379174
	ENSG00000259610	NA
LINC00347	ENSG00000236678	338864
RNU7-124P	ENSG00000251745	NA
FAM209B	ENSG00000213714	388799
	ENSG00000237832	NA
	ENSG00000200026	NA
MTND4P15	ENSG00000227321	NA
	ENSG00000259692	NA
	ENSG00000238313	NA
RNU6-1159P	ENSG00000199803	NA
	ENSG00000223716	NA
RNU6-115P	ENSG00000201180	NA
RNU6-353P	ENSG00000201136	NA
	ENSG00000259445	NA
RNA5SP475	ENSG00000222500	NA
	ENSG00000225254	NA
	ENSG00000238494	NA
	ENSG00000225181	NA
	ENSG00000259622	NA
	ENSG00000212111	NA
	ENSG00000215165	NA
	ENSG00000222521	NA
RIOK3P1	ENSG00000225944	NA
ENSAP1	ENSG00000224274	NA
RNU1-77P	ENSG00000212170	NA
RNU6-38P	ENSG00000206812	NA
	ENSG00000229511	NA
PPIAP17	ENSG00000225622	NA
SSR1P2	ENSG00000226665	NA
CATSPER2P1	ENSG00000205771	440278
VN1R48P	ENSG00000237487	NA
	ENSG00000221448	NA
	ENSG00000266534	NA
RHOV	ENSG00000104140	171177
	ENSG00000243085	NA
RPLP0P1	ENSG00000226229	NA
CTAGE11P	ENSG00000214249	647288
	ENSG00000200494	NA
FAM220BP	ENSG00000176007	647044
LINC01078	ENSG00000223880	NA
	ENSG00000235208	NA
ADAMTS7P1	ENSG00000259785	NA
FURIN	ENSG00000140564	5045
TBC1D4-AS1	ENSG00000225203	NA
	ENSG00000273036	NA
	ENSG00000228809	NA
NIPA2	ENSG00000140157	81614
CYP4F33P	ENSG00000259898	NA
	ENSG00000236985	NA
	ENSG00000261553	NA
	ENSG00000272934	NA
	ENSG00000212165	NA
	ENSG00000272904	NA
RNU6-27P	ENSG00000251955	NA
	ENSG00000267228	51124
	ENSG00000220540	NA
	ENSG00000250989	NA
	ENSG00000267764	NA
RNU1-131P	ENSG00000238833	NA
SNX18P3	ENSG00000225345	NA
	ENSG00000266905	NA
	ENSG00000261105	101927155
DYNLT3P1	ENSG00000232241	NA
ADCK5	ENSG00000261694	203054
	ENSG00000264269	NA
	ENSG00000228444	NA
RPS27AP2	ENSG00000232333	NA
FAM201A	ENSG00000204860	158228
FAM204CP	ENSG00000230902	NA
MIR4744	ENSG00000263849	100616420
	ENSG00000234537	NA
RN7SKP69	ENSG00000202260	NA
	ENSG00000223458	NA
	ENSG00000265128	NA
	ENSG00000230495	NA
LINC00561	ENSG00000261206	NA
	ENSG00000221220	NA
	ENSG00000266696	NA
GABPA	ENSG00000154727	2551
	ENSG00000233625	NA
	ENSG00000237557	NA
LINC01034	ENSG00000224933	NA
	ENSG00000263895	NA
RNU6-192P	ENSG00000212555	NA
RNU6-765P	ENSG00000252725	NA
RN7SL571P	ENSG00000243274	NA
TFAP2C	ENSG00000087510	7022
SNORD17	ENSG00000212232	692086
	ENSG00000264908	NA
	ENSG00000264971	NA
	ENSG00000228467	NA
BTF3P11	ENSG00000118903	NA
PTMAP3	ENSG00000218902	NA
	ENSG00000263916	NA
VN2R3P	ENSG00000234680	NA
	ENSG00000229262	NA
RPL7P44	ENSG00000233873	NA
MIR1539	ENSG00000265496	100302257
	ENSG00000226625	NA
SNORD58C	ENSG00000202093	NA
RPL15P1	ENSG00000227343	NA
ZNF831	ENSG00000124203	128611
DHX9P1	ENSG00000228002	NA
SNORD58A	ENSG00000206602	26791
	ENSG00000271454	NA
TNNC2	ENSG00000101470	7125
	ENSG00000234509	NA
VPS18	ENSG00000104142	57617
SNORD58B	ENSG00000271982	26790
	ENSG00000243695	NA
	ENSG00000238390	NA
SRP72P1	ENSG00000265182	NA
APH1B	ENSG00000138613	83464
RNU6-354P	ENSG00000206589	NA
	ENSG00000273271	NA
RN7SL640P	ENSG00000264912	NA
MYCBP2-AS1	ENSG00000236051	100874212
MIR1282	ENSG00000221792	100302254
	ENSG00000223758	NA
RNU7-137P	ENSG00000252597	NA
	ENSG00000264464	101928144
HMGN1P2	ENSG00000229046	NA
	ENSG00000207282	NA
	ENSG00000200391	NA
	ENSG00000251713	NA
FAM74A5	ENSG00000215112	NA
SMUG1P1	ENSG00000267444	NA
	ENSG00000273091	NA
PIN4P1	ENSG00000227973	728758
	ENSG00000232943	NA
TPT1P1	ENSG00000234107	NA
	ENSG00000224038	NA
	ENSG00000267674	NA
ACTBP7	ENSG00000185607	NA
MYCBP2-AS2	ENSG00000229521	NA
RN7SL14P	ENSG00000266720	NA
RABGAP1	ENSG00000011454	23637
	ENSG00000267322	NA
	ENSG00000231140	NA
RNU2-56P	ENSG00000252635	NA
SCEL-AS1	ENSG00000224347	NA
RN7SKP74	ENSG00000199719	NA
GAPDHP55	ENSG00000224055	NA
IER3IP1	ENSG00000134049	51124
	ENSG00000237259	NA
SCARNA17	ENSG00000251992	677769
	ENSG00000203578	NA
RNY3P7	ENSG00000206800	NA
	ENSG00000198416	101927475
	ENSG00000198416	653501
	ENSG00000198416	401509
	ENSG00000252139	NA
	ENSG00000230010	NA
	ENSG00000203411	NA
SPTLC1P5	ENSG00000227922	NA
	ENSG00000201668	NA
	ENSG00000203576	NA
MIR3665	ENSG00000266325	100500861
RNA5SP457	ENSG00000200527	NA
RNY4P11	ENSG00000252403	NA
	ENSG00000267196	NA
EDNRB-AS1	ENSG00000225579	100505518
LINC00851	ENSG00000237282	440757
ADAD1P2	ENSG00000267511	NA
	ENSG00000241536	NA
GCNT1P1	ENSG00000236474	NA
	ENSG00000267591	NA
	ENSG00000268819	NA
RN7SL310P	ENSG00000240663	NA
RNA5SP476	ENSG00000252422	NA
	ENSG00000267695	NA
MIR3192	ENSG00000265137	100422875
RNA5SP458	ENSG00000251997	NA
	ENSG00000230281	NA
	ENSG00000221529	NA
LINC00475	ENSG00000225511	158314
ATP5A1P9	ENSG00000225995	NA
RPL21P3	ENSG00000225419	NA
RPLP0P11	ENSG00000239780	NA
EDN3	ENSG00000124205	1908
DLL4	ENSG00000128917	54567
RN7SL462P	ENSG00000266087	NA
	ENSG00000267713	NA
	ENSG00000225529	NA
RPS19P1	ENSG00000214612	NA
RNF219-AS1	ENSG00000234377	100874222
	ENSG00000264134	NA
	ENSG00000249336	NA
	ENSG00000226368	NA
LINC00493	ENSG00000232388	388789
	ENSG00000236584	NA
TMEM239	ENSG00000198326	100288797
FAM74A1	ENSG00000225597	NA
RN7SL638P	ENSG00000243702	NA
	ENSG00000228534	NA
RNU6ATAC34P	ENSG00000221806	NA
